store,date,product_name,regular_price,discounted_price
hofer,2015-08-05,Bio pirin kruh,,19.0
hofer,2015-08-05,Lak za lase,,19.0
lidl,2015-08-05,Jogurt na grški način,,69.0
lidl,2015-08-05,Mleto mešano meso,,59.0
lidl,2015-08-05,Poli piščančja klobasa,,99.0
lidl,2015-08-05,Topljeni sir,,99.0
lidl,2015-08-05,Pizza štručka,,49.0
lidl,2015-08-05,Kivi,,25.0
lidl,2015-08-05,Hruške v posodici,,39.0
lidl,2015-08-05,Jogurt na grški način,,69.0
lidl,2015-08-05,Mleto mešano meso,,59.0
lidl,2015-08-05,Poli piščančja klobasa,,99.0
lidl,2015-08-05,Topljeni sir,,99.0
lidl,2015-08-05,Pizza štručka,,49.0
lidl,2015-08-05,Kivi,,25.0
lidl,2015-08-05,Hruške v posodici,,39.0
tus,2015-08-11,Tuš akcija Tuš akcija Odlična ponudba velja v ponedeljek,,5.0
tus,2015-08-11,Tuš akcija Tuš akcija Odlična ponudba velja v ponedeljek,,5.0
hofer,2015-08-12,Nektarine,,79.0
hofer,2015-08-12,Happy Fruits jabolčni nektar,,59.0
hofer,2015-08-12,Vinakoper Pinea Cuvee,,49.0
hofer,2015-08-12,Belo grozdje,,99.0
hofer,2015-08-12,Barcaffe,,99.0
hofer,2015-08-12,Mesni narezek,,49.0
hofer,2015-08-12,Paradižnik,,89.0
hofer,2015-08-12,Alio Classic Tabs,,99.0
hofer,2015-08-12,Mix,,79.0
hofer,2015-08-12,Sir za žar,,29.0
hofer,2015-08-12,Ajdov kruh s orehi,,29.0
hofer,2015-08-12,Moški brivnik,,99.0
hofer,2015-08-12,Nektarine,,79.0
hofer,2015-08-12,Happy Fruits jabolčni nektar,,59.0
hofer,2015-08-12,Vinakoper Pinea Cuvee,,49.0
hofer,2015-08-12,Belo grozdje,,99.0
hofer,2015-08-12,Barcaffe,,99.0
hofer,2015-08-12,Mesni narezek,,49.0
hofer,2015-08-12,Paradižnik,,89.0
hofer,2015-08-12,Alio Classic Tabs,,99.0
hofer,2015-08-12,Mix,,79.0
hofer,2015-08-12,Sir za žar,,29.0
hofer,2015-08-12,Ajdov kruh s orehi,,29.0
hofer,2015-08-12,Moški brivnik,,99.0
lidl,2015-08-12,Slive,,19.0
lidl,2015-08-12,Jajčevec,,99.0
lidl,2015-08-12,Astra,,99.0
lidl,2015-08-12,Netresk,,99.0
lidl,2015-08-12,Slive,,19.0
lidl,2015-08-12,Jajčevec,,99.0
lidl,2015-08-12,Astra,,99.0
lidl,2015-08-12,Netresk,,99.0
mercator,2015-08-18,Mercator akcija Dnevi odsekanih cen v Mercatorju od ponedeljka,,20.0
mercator,2015-08-18,V torek,,99.0
mercator,2015-08-18,Mercator akcija Dnevi odsekanih cen v Mercatorju od ponedeljka,,20.0
mercator,2015-08-18,V torek,,99.0
hofer,2015-08-19,Banane,,69.0
hofer,2015-08-19,Coca Cola Zero/Sprite/Schweppes Tangerine,,99.0
hofer,2015-08-19,Cviček,,39.0
hofer,2015-08-19,Paradižnik volovsko srce,,39.0
hofer,2015-08-19,Originalen grški tzatziki,,19.0
hofer,2015-08-19,Jadranske sardele,,99.0
hofer,2015-08-19,Pašteta Kekec,,39.0
hofer,2015-08-19,Jajčevec,,49.0
hofer,2015-08-19,Arašidi,,9.0
hofer,2015-08-19,Keksi Vital,,29.0
hofer,2015-08-19,Svinjski ražnjiči,,49.0
hofer,2015-08-19,Večzrnata štručka,,29.0
hofer,2015-08-19,Želirni sladkor,,19.0
hofer,2015-08-19,Banane,,69.0
hofer,2015-08-19,Coca Cola Zero/Sprite/Schweppes Tangerine,,99.0
hofer,2015-08-19,Cviček,,39.0
hofer,2015-08-19,Paradižnik volovsko srce,,39.0
hofer,2015-08-19,Originalen grški tzatziki,,19.0
hofer,2015-08-19,Jadranske sardele,,99.0
hofer,2015-08-19,Pašteta Kekec,,39.0
hofer,2015-08-19,Jajčevec,,49.0
hofer,2015-08-19,Arašidi,,9.0
hofer,2015-08-19,Keksi Vital,,29.0
hofer,2015-08-19,Svinjski ražnjiči,,49.0
hofer,2015-08-19,Večzrnata štručka,,29.0
hofer,2015-08-19,Želirni sladkor,,19.0
lidl,2015-08-19,Pečen pršut,,29.0
lidl,2015-08-19,Mascarpone,,89.0
lidl,2015-08-19,Smetanov jogurt,,29.0
lidl,2015-08-19,Štručka z bučnimi semeni,,29.0
lidl,2015-08-19,Rumena paprika,,69.0
lidl,2015-08-19,Mango,,99.0
lidl,2015-08-19,Pečen pršut,,29.0
lidl,2015-08-19,Mascarpone,,89.0
lidl,2015-08-19,Smetanov jogurt,,29.0
lidl,2015-08-19,Štručka z bučnimi semeni,,29.0
lidl,2015-08-19,Rumena paprika,,69.0
lidl,2015-08-19,Mango,,99.0
mercator,2015-08-25,Mercator akcija Akcija velja v ponedeljek,,5.0
mercator,2015-08-25,Mercator akcija Akcija velja v ponedeljek,,5.0
hofer,2015-08-26,Paprika tribarvna,,29.0
hofer,2015-08-26,Ekološko čistilo s kisom,,69.0
hofer,2015-08-26,Sivi pinot,,69.0
hofer,2015-08-26,Začimbe s mlinčkom,,59.0
hofer,2015-08-26,Riževi vaflji,,89.0
hofer,2015-08-26,Sveže stisnjen sok,,55.0
hofer,2015-08-26,Rdeče/modro grozdje,,99.0
hofer,2015-08-26,Poli s sirom/Poli z vrtninami,,49.0
hofer,2015-08-26,Sladki cmoki,,99.0
hofer,2015-08-26,Subotiški zreli kajmak,,39.0
hofer,2015-08-26,Alpski hlebec,,79.0
hofer,2015-08-26,Kristalni sladkor,,69.0
hofer,2015-08-26,Paprika tribarvna,,29.0
hofer,2015-08-26,Ekološko čistilo s kisom,,69.0
hofer,2015-08-26,Sivi pinot,,69.0
hofer,2015-08-26,Začimbe s mlinčkom,,59.0
hofer,2015-08-26,Riževi vaflji,,89.0
hofer,2015-08-26,Sveže stisnjen sok,,55.0
hofer,2015-08-26,Rdeče/modro grozdje,,99.0
hofer,2015-08-26,Poli s sirom/Poli z vrtninami,,49.0
hofer,2015-08-26,Sladki cmoki,,99.0
hofer,2015-08-26,Subotiški zreli kajmak,,39.0
hofer,2015-08-26,Alpski hlebec,,79.0
hofer,2015-08-26,Kristalni sladkor,,69.0
lidl,2015-08-26,Pomarančni mešani sok,,11.0
lidl,2015-08-26,Piščančje hrenovke brez ovoja,,49.0
lidl,2015-08-26,Tekoči jogurt z žitaricami,,49.0
lidl,2015-08-26,Ribani sir,,99.0
lidl,2015-08-26,Štručka s sirom,,35.0
lidl,2015-08-26,Avokado,,79.0
lidl,2015-08-26,Jedilna buča,,99.0
lidl,2015-08-26,Pomarančni mešani sok,,11.0
lidl,2015-08-26,Piščančje hrenovke brez ovoja,,49.0
lidl,2015-08-26,Tekoči jogurt z žitaricami,,49.0
lidl,2015-08-26,Ribani sir,,99.0
lidl,2015-08-26,Štručka s sirom,,35.0
lidl,2015-08-26,Avokado,,79.0
lidl,2015-08-26,Jedilna buča,,99.0
mana,2015-08-31,poletno kolekcijo vse do konca avgusta. Popust velja na izbrane in označene ženske,,80.0
mana,2015-08-31,poletno kolekcijo vse do konca avgusta. Popust velja na izbrane in označene ženske,,80.0
hofer,2015-09-02,Sadna malica,,79.0
hofer,2015-09-02,Čokolada Speed,,89.0
hofer,2015-09-02,Šampinjoni,,89.0
hofer,2015-09-02,Cedevita,,99.0
hofer,2015-09-02,Radenska Naturelle,,39.0
hofer,2015-09-02,Laški rizling,,99.0
hofer,2015-09-02,Slovenska jabolka Elstar,,89.0
hofer,2015-09-02,Primorska domača salama,,99.0
hofer,2015-09-02,Črni/zeleni/beli čaj,,69.0
hofer,2015-09-02,Ave mesni polpeti s timijanom,,29.0
hofer,2015-09-02,Navihanček z višnjevim nadevom,,39.0
hofer,2015-09-02,Hrana za pse,,49.0
hofer,2015-09-02,Sadna malica,,79.0
hofer,2015-09-02,Čokolada Speed,,89.0
hofer,2015-09-02,Šampinjoni,,89.0
hofer,2015-09-02,Cedevita,,99.0
hofer,2015-09-02,Radenska Naturelle,,39.0
hofer,2015-09-02,Laški rizling,,99.0
hofer,2015-09-02,Slovenska jabolka Elstar,,89.0
hofer,2015-09-02,Primorska domača salama,,99.0
hofer,2015-09-02,Črni/zeleni/beli čaj,,69.0
hofer,2015-09-02,Ave mesni polpeti s timijanom,,29.0
hofer,2015-09-02,Navihanček z višnjevim nadevom,,39.0
hofer,2015-09-02,Hrana za pse,,49.0
lidl,2015-09-02,mini mozzarella,,65.0
lidl,2015-09-02,sadni jogurt Pilos,,15.0
lidl,2015-09-02,kajzerica,,9.0
lidl,2015-09-02,cvetača,,99.0
lidl,2015-09-02,zelena paprika,,99.0
lidl,2015-09-02,mini mozzarella,,65.0
lidl,2015-09-02,sadni jogurt Pilos,,15.0
lidl,2015-09-02,kajzerica,,9.0
lidl,2015-09-02,cvetača,,99.0
lidl,2015-09-02,zelena paprika,,99.0
hofer,2015-09-09,Kras Kraški dvojček,,29.0
hofer,2015-09-09,Briketi za pse,,99.0
hofer,2015-09-09,Ljutomerčan,,29.0
hofer,2015-09-09,Red Bull,,19.0
hofer,2015-09-09,Tunina v olju,,99.0
hofer,2015-09-09,Kosmiči Nougat Bits,,9.0
hofer,2015-09-09,Slane palčke,,45.0
hofer,2015-09-09,Sirovka,,45.0
hofer,2015-09-09,Milfina sir Roblek,,99.0
hofer,2015-09-09,Kras Kraški dvojček,,29.0
hofer,2015-09-09,Briketi za pse,,99.0
hofer,2015-09-09,Ljutomerčan,,29.0
hofer,2015-09-09,Red Bull,,19.0
hofer,2015-09-09,Tunina v olju,,99.0
hofer,2015-09-09,Kosmiči Nougat Bits,,9.0
hofer,2015-09-09,Slane palčke,,45.0
hofer,2015-09-09,Sirovka,,45.0
hofer,2015-09-09,Milfina sir Roblek,,99.0
lidl,2015-09-09,XXL mleto meso,,99.0
lidl,2015-09-09,Fruchtzwerge,,19.0
lidl,2015-09-09,Perutninske hrenovke Wudy,,49.0
lidl,2015-09-09,Skuta s sadjem,,22.0
lidl,2015-09-09,Žemlja,,13.0
lidl,2015-09-09,Rukola,,69.0
lidl,2015-09-09,Kivi,,25.0
lidl,2015-09-09,XXL mleto meso,,99.0
lidl,2015-09-09,Fruchtzwerge,,19.0
lidl,2015-09-09,Perutninske hrenovke Wudy,,49.0
lidl,2015-09-09,Skuta s sadjem,,22.0
lidl,2015-09-09,Žemlja,,13.0
lidl,2015-09-09,Rukola,,69.0
lidl,2015-09-09,Kivi,,25.0
tus,2015-09-15,Tuš akcija Odlična ponudba velja v ponedeljek,,5.0
tus,2015-09-15,Tuš akcija Odlična ponudba velja v ponedeljek,,5.0
hofer,2015-09-16,Slovenska jedilna buča hokaido,,19.0
hofer,2015-09-16,Rufus briketi za pse,,99.0
hofer,2015-09-16,Modra frankinja,,49.0
hofer,2015-09-16,Slovenska jabolka Gala,,39.0
hofer,2015-09-16,Cvetlični med,,99.0
hofer,2015-09-16,Ledeni čaj,,19.0
hofer,2015-09-16,Čajni piškoti,,29.0
hofer,2015-09-16,Ananas,,99.0
hofer,2015-09-16,Domači/dimljeni pršut,,27.0
hofer,2015-09-16,Slovensko čajno maslo,,29.0
hofer,2015-09-16,Pivka piščanec za raženj,,39.0
hofer,2015-09-16,Pizza šunka sir,,49.0
hofer,2015-09-16,Šampinjoni v kisu,,89.0
hofer,2015-09-16,Slovenska jedilna buča hokaido,,19.0
hofer,2015-09-16,Rufus briketi za pse,,99.0
hofer,2015-09-16,Modra frankinja,,49.0
hofer,2015-09-16,Slovenska jabolka Gala,,39.0
hofer,2015-09-16,Cvetlični med,,99.0
hofer,2015-09-16,Ledeni čaj,,19.0
hofer,2015-09-16,Čajni piškoti,,29.0
hofer,2015-09-16,Ananas,,99.0
hofer,2015-09-16,Domači/dimljeni pršut,,27.0
hofer,2015-09-16,Slovensko čajno maslo,,29.0
hofer,2015-09-16,Pivka piščanec za raženj,,39.0
hofer,2015-09-16,Pizza šunka sir,,49.0
hofer,2015-09-16,Šampinjoni v kisu,,89.0
lidl,2015-09-16,Puranji zrezki,,29.0
lidl,2015-09-16,Kremni sir,,99.0
lidl,2015-09-16,Petovio piščančje prsi,,99.0
lidl,2015-09-16,Mleko z okusom,,69.0
lidl,2015-09-16,Pšenična štručka,,13.0
lidl,2015-09-16,Mango,,99.0
lidl,2015-09-16,Korenje,,59.0
lidl,2015-09-16,Puranji zrezki,,29.0
lidl,2015-09-16,Kremni sir,,99.0
lidl,2015-09-16,Petovio piščančje prsi,,99.0
lidl,2015-09-16,Mleko z okusom,,69.0
lidl,2015-09-16,Pšenična štručka,,13.0
lidl,2015-09-16,Mango,,99.0
lidl,2015-09-16,Korenje,,59.0
tus,2015-09-22,Tuš akcija Odlična ponudba velja v ponedeljek,,5.0
tus,2015-09-22,Tuš akcija Odlična ponudba velja v ponedeljek,,5.0
hofer,2015-09-23,Melona,,79.0
hofer,2015-09-23,Pijača iz rdeče pomaranče/jabolka,,45.0
hofer,2015-09-23,Rumeni muškat,,29.0
hofer,2015-09-23,Premium belo grozdje brez pečk,,59.0
hofer,2015-09-23,Haribo mehki penasti bonboni,,89.0
hofer,2015-09-23,Kremna juha,,79.0
hofer,2015-09-23,Motovilec/špinača/solatni mix,,79.0
hofer,2015-09-23,Bio zeliščni/sadni čaj,,19.0
hofer,2015-09-23,Omaka za testenine,,99.0
hofer,2015-09-23,Zelene doline desert,,59.0
hofer,2015-09-23,Štručka s šunko in sirom,,49.0
hofer,2015-09-23,Brusnični džem,,29.0
hofer,2015-09-23,Melona,,79.0
hofer,2015-09-23,Pijača iz rdeče pomaranče/jabolka,,45.0
hofer,2015-09-23,Rumeni muškat,,29.0
hofer,2015-09-23,Premium belo grozdje brez pečk,,59.0
hofer,2015-09-23,Haribo mehki penasti bonboni,,89.0
hofer,2015-09-23,Kremna juha,,79.0
hofer,2015-09-23,Motovilec/špinača/solatni mix,,79.0
hofer,2015-09-23,Bio zeliščni/sadni čaj,,19.0
hofer,2015-09-23,Omaka za testenine,,99.0
hofer,2015-09-23,Zelene doline desert,,59.0
hofer,2015-09-23,Štručka s šunko in sirom,,49.0
hofer,2015-09-23,Brusnični džem,,29.0
lidl,2015-09-23,Mesne kroglice,,99.0
lidl,2015-09-23,Pica šunka,,69.0
lidl,2015-09-23,Ledena kava,,75.0
lidl,2015-09-23,Jogurt več vrst,,29.0
lidl,2015-09-23,Orehova potička,,55.0
lidl,2015-09-23,Sladki krompir,,49.0
lidl,2015-09-23,Cvetača,,19.0
lidl,2015-09-23,Mesne kroglice,,99.0
lidl,2015-09-23,Pica šunka,,69.0
lidl,2015-09-23,Ledena kava,,75.0
lidl,2015-09-23,Jogurt več vrst,,29.0
lidl,2015-09-23,Orehova potička,,55.0
lidl,2015-09-23,Sladki krompir,,49.0
lidl,2015-09-23,Cvetača,,19.0
tus,2015-09-29,Tuš akcija Odlična ponudba velja v ponedeljek,,5.0
tus,2015-09-29,Tuš akcija Odlična ponudba velja v ponedeljek,,5.0
hofer,2015-09-30,Paprika tribarvna,,39.0
hofer,2015-09-30,Keksi Linške oči,,19.0
hofer,2015-09-30,Bio džem,,99.0
hofer,2015-09-30,Slovenske hruške,,9.0
hofer,2015-09-30,Margarina,,29.0
hofer,2015-09-30,Margarina z maslom,,59.0
hofer,2015-09-30,Slovenska jabolka Elstar,,79.0
hofer,2015-09-30,Testenine brez glutena,,19.0
hofer,2015-09-30,Cockta,,99.0
hofer,2015-09-30,Chardonnay,,99.0
hofer,2015-09-30,pečenice,,69.0
hofer,2015-09-30,Francoski rogljiček z mareličnim nadevom,,29.0
hofer,2015-09-30,Paprika tribarvna,,39.0
hofer,2015-09-30,Keksi Linške oči,,19.0
hofer,2015-09-30,Bio džem,,99.0
hofer,2015-09-30,Slovenske hruške,,9.0
hofer,2015-09-30,Margarina,,29.0
hofer,2015-09-30,Margarina z maslom,,59.0
hofer,2015-09-30,Slovenska jabolka Elstar,,79.0
hofer,2015-09-30,Testenine brez glutena,,19.0
hofer,2015-09-30,Cockta,,99.0
hofer,2015-09-30,Chardonnay,,99.0
hofer,2015-09-30,pečenice,,69.0
hofer,2015-09-30,Francoski rogljiček z mareličnim nadevom,,29.0
lidl,2015-09-30,Čevapčiči,,89.0
lidl,2015-09-30,Jogurt na grški način,,69.0
lidl,2015-09-30,Obstgarten,,45.0
lidl,2015-09-30,Mortadela,,69.0
lidl,2015-09-30,Štručka z bučnimi semeni,,29.0
lidl,2015-09-30,Avokado,,79.0
lidl,2015-09-30,Rdeča čebula,,69.0
lidl,2015-09-30,Čevapčiči,,89.0
lidl,2015-09-30,Jogurt na grški način,,69.0
lidl,2015-09-30,Obstgarten,,45.0
lidl,2015-09-30,Mortadela,,69.0
lidl,2015-09-30,Štručka z bučnimi semeni,,29.0
lidl,2015-09-30,Avokado,,79.0
lidl,2015-09-30,Rdeča čebula,,69.0
hofer,2015-10-07,Slovenski česen,,29.0
hofer,2015-10-07,Otroški vlažni robčki,,99.0
hofer,2015-10-07,Temna čokolada s sadjem,,69.0
hofer,2015-10-07,Slovenski šampinjoni,,79.0
hofer,2015-10-07,Lazanja,,59.0
hofer,2015-10-07,Bio čaj,,19.0
hofer,2015-10-07,Slovenska jabolka Gala,,49.0
hofer,2015-10-07,Piščančja posebna klobasa,,29.0
hofer,2015-10-07,Zamrznjen jogurt,,49.0
hofer,2015-10-07,Topfencreme,,89.0
hofer,2015-10-07,Večzrnata štručka,,29.0
hofer,2015-10-07,Modra frankinja,,99.0
hofer,2015-10-07,Slovenski česen,,29.0
hofer,2015-10-07,Otroški vlažni robčki,,99.0
hofer,2015-10-07,Temna čokolada s sadjem,,69.0
hofer,2015-10-07,Slovenski šampinjoni,,79.0
hofer,2015-10-07,Lazanja,,59.0
hofer,2015-10-07,Bio čaj,,19.0
hofer,2015-10-07,Slovenska jabolka Gala,,49.0
hofer,2015-10-07,Piščančja posebna klobasa,,29.0
hofer,2015-10-07,Zamrznjen jogurt,,49.0
hofer,2015-10-07,Topfencreme,,89.0
hofer,2015-10-07,Večzrnata štručka,,29.0
hofer,2015-10-07,Modra frankinja,,99.0
lidl,2015-10-07,Pečen pršut,,29.0
lidl,2015-10-07,Piščančji kosi za pečenje / pohanje,,99.0
lidl,2015-10-07,Lazanja,,39.0
lidl,2015-10-07,Sadni jogurt Jogobella,,29.0
lidl,2015-10-07,Rustikalna bageta,,44.0
lidl,2015-10-07,Rukola,,69.0
lidl,2015-10-07,Kumara,,49.0
lidl,2015-10-07,Pečen pršut,,29.0
lidl,2015-10-07,Piščančji kosi za pečenje / pohanje,,99.0
lidl,2015-10-07,Lazanja,,39.0
lidl,2015-10-07,Sadni jogurt Jogobella,,29.0
lidl,2015-10-07,Rustikalna bageta,,44.0
lidl,2015-10-07,Rukola,,69.0
lidl,2015-10-07,Kumara,,49.0
mercator,2015-10-13,Mercator akcija Moj začetek tedna velja v ponedeljek,,5.0
mercator,2015-10-13,Mercator akcija Moj začetek tedna velja v ponedeljek,,5.0
hofer,2015-10-14,Ingver,,79.0
hofer,2015-10-14,Bio zamrznjene garnele,,49.0
hofer,2015-10-14,Grande Alberone,,99.0
hofer,2015-10-14,Pomaranče,,19.0
hofer,2015-10-14,Šporni napitek,,39.0
hofer,2015-10-14,Zeliščni/metin čaj,,99.0
