ID;Store;Date;Price (€);Product Name;Product Name Cleaned;Product Name Grouped
12120;Lidl;2018-08-05;6.99;Jagnje v kosih;Jagnje v kosih;Jagnje
12121;Lidl;2018-08-05;1.59;Kmečka šunka;Kmečka šunka;Kmečka šunka
12122;Lidl;2018-08-05;1.99;Slani krekerji 350 g za;Slani krekerji;Slani krekerji
12123;Lidl;2018-08-05;2.49;Slivovi cmoki 1 kg za;Slivovi cmoki;Slivovi cmoki
12124;Lidl;2018-08-05;1.99;Vanilijev sladoled 25 l za;Vanilijev sladoled;Vaflji sladoled
12125;Lidl;2018-08-05;1.69;Sir ementalec 400 g v kosu;Sir ementalec v kosu;Sir ementalec
12126;Lidl;2018-08-05;4.99;Ženska pletena majica;Ženska pletena majica;Ženska majica
12128;Hofer;2018-08-05;7.99;Mousse torta 800 g;Mousse torta;Mousse torta
12129;Hofer;2018-08-05;1.69;Domačica čajno pecivo;Domačica čajno pecivo;Domačica
12130;Hofer;2018-08-05;2.49;Merlot;Merlot;Merlot
12131;Hofer;2018-08-05;0.69;Gotova jed s testeninami;Gotova jed s testeninami;Gotova jed s testeninami
12132;Hofer;2018-08-05;0.56;Namaz/narezek;Namaz/narezek;Namaz/narezek
12133;Hofer;2018-08-05;3.79;Primorska domača salama;Primorska domača salama;Košaki domača salama
12134;Hofer;2018-08-05;0.43;Radler grapefruit;Radler grapefruit;Radler grapefruit
12135;Hofer;2018-08-05;1.99;Komplet za peko na žaru;Komplet peko na žaru;Komplet peko na žaru
12136;Hofer;2018-08-05;0.89;Tekoče milo polnilo;Tekoče milo polnilo;Tekoče milo polnilo
12140;Tuš;2018-08-05;2.39;Sveža jajca hlevske reje 30/1 za;Sveža jajca hlevske reje 30/1;Sveža jajca
12141;Tuš;2018-08-05;1.18;Rumena paprika fileti;Rumena paprika fileti;Rumena paprika fileti
12142;Tuš;2018-08-05;0.99;Pijača schweppes tonic water 15 l za;Pijača schweppes tonic water;Pijača schweppes tonic water
12143;Tuš;2018-08-05;0.67;Pomursko mlejko;Pomursko mlejko;Pomursko mleko
12144;Tuš;2018-08-05;1.28;Papirnate brisače paloma multi fun 2/1 za;Papirnate brisače paloma multi fun 2/1;Papirnate brisače
12145;Tuš;2018-08-05;0.29;Mladi krompir;Mladi krompir;Bio krompir
12146;Tuš;2018-08-05;4.49;Svinjski vrat brez kosti;Svinjski vrat brez kosti;Svinjski file
12147;Eurospin;2018-08-04;1.29;Nektarine;Nektarine;Nektar
12148;Eurospin;2018-08-04;1.09;Korneti vanilija in jagoda 6 kosov za;Korneti vanilija in jagoda 6 kosov;Čaj jagoda in vanilija
12149;Eurospin;2018-08-04;1.09;Topljeni sir v lističih;Topljeni sir v lističih;Topljeni sir
12152;Hofer;2018-07-29;7.99;Mousse torta;Mousse torta;Mousse torta
12153;Hofer;2018-07-29;1.69;Domačica;Domačica;Domačica
12154;Hofer;2018-07-29;2.49;Merlot;Merlot;Merlot
12155;Hofer;2018-07-29;0.69;Gotova jed s testeninami;Gotova jed s testeninami;Gotova jed s testeninami
12156;Hofer;2018-07-29;0.56;Narezek/namaz;Narezek/namaz;Narezek/namaz
12157;Hofer;2018-07-29;3.79;Primorska domača salama kras 500 g za;Primorska domača salama kras;Košaki domača salama
12158;Hofer;2018-07-29;1.99;Komplet za peko na žaru;Komplet peko na žaru;Komplet peko na žaru
12159;Hofer;2018-07-29;0.89;Tekoče milo polnilo;Tekoče milo polnilo;Tekoče milo polnilo
12163;Lidl;2018-07-29;2.39;Xxl čevapčiči 640 g za;Xxl čevapčiči;Xxl čevapčiči
12164;Lidl;2018-07-29;5.99;Dimljena slanina;Dimljena slanina;Dimljena slanina
12165;Lidl;2018-07-29;2.99;Krem rezina xxl 680 g za;Krem rezina xxl;Krem rezina
12166;Lidl;2018-07-29;6.99;Energijski napitek 30 x 250 ml za;Energijski napitek 30 x;Energijski napitek
12167;Lidl;2018-07-29;1.29;Sladoled 2 l za;Sladoled;Sladoled
12168;Lidl;2018-07-29;1.65;Kava minas 500 g;Kava minas;Kava minas
12169;Lidl;2018-07-29;6.99;Ženske ”jeggings” hlače;Ženske ”jeggings” hlače;Ženske hlače
12170;Lidl;2018-07-29;1.59;Izbor povojev in bandaž;Izbor povojev in bandaž;Izbor povojev in bandaž
12171;Tuš;2018-07-29;1.79;Čevapčiči pakirano po 450 g za;Čevapčiči po;Čevapčiči
12172;Tuš;2018-07-29;1.79;Hrenovke wudy 1 kg za;Hrenovke wudy;Hrenovke
12173;Tuš;2018-07-29;0.99;Višnjev kompot brez koščic;Višnjev kompot brez koščic;Višnjev kompot
12174;Tuš;2018-07-29;0.49;Ta boljša gladka moka;Ta boljša gladka moka;Ta boljša gladka moka
12175;Tuš;2018-07-29;0.59;Tekoči jogurt zelene doline;Tekoči jogurt zelene doline;Tekoči jogurt
12176;Tuš;2018-07-29;0.59;Nektar bravo;Nektar bravo;Nektar dan
12177;Eurospin;2018-07-28;0.3;Rumeni krompir pakiran 10 kg;Rumeni krompir;Rumeni krompir
12178;Eurospin;2018-07-28;2.25;Pršut rezine 300 g;Pršut rezine;Pršut
12179;Eurospin;2018-07-28;0.55;Rdeča/sadna pijača/multivitamin;Rdeča/sadna pijača/multivitamin;Rdeča/sadna pijača/multivitamin
12180;Eurospin;2018-07-28;2.39;Tekoči detergent za perilo aloja/sivka 50 pranj;Tekoči detergent perilo aloja/sivka 50 pranj;Tekoči detergent formil +
12181;Eurospin;2018-07-28;4.99;Zložljiva pručka;Zložljiva pručka;Zložljiva pručka
12182;Eurospin;2018-07-28;1.99;Sijalka ld različnih oblik in vrste svetlobe od;Sijalka ld različnih oblik in vrste svetlobe od;Sijalka ld različnih oblik in vrste svetlobe od
12183;Eurospin;2018-07-28;0.3;Rumeni krompir pakiran 10 kg;Rumeni krompir;Rumeni krompir
12184;Eurospin;2018-07-28;2.25;Pršut rezine 300 g;Pršut rezine;Pršut
12185;Eurospin;2018-07-28;0.55;Rdeča/sadna pijača/multivitamin;Rdeča/sadna pijača/multivitamin;Rdeča/sadna pijača/multivitamin
12186;Eurospin;2018-07-28;2.39;Tekoči detergent za perilo aloja/sivka 50 pranj;Tekoči detergent perilo aloja/sivka 50 pranj;Tekoči detergent formil +
12187;Eurospin;2018-07-28;4.99;Zložljiva pručka;Zložljiva pručka;Zložljiva pručka
12188;Eurospin;2018-07-28;1.99;Sijalka ld različnih oblik in vrste svetlobe od;Sijalka ld različnih oblik in vrste svetlobe od;Sijalka ld različnih oblik in vrste svetlobe od
12189;Hofer;2018-07-22;2.29;Čajna klobasa 420 g za;Čajna klobasa;Čajna klobasa
12190;Hofer;2018-07-22;3.59;Polsladka penina;Polsladka penina;Polsladka penina
12191;Hofer;2018-07-22;1.89;Bio sojin sadni jogurt;Bio sojin sadni jogurt;Bio sadni jogurt
12192;Hofer;2018-07-22;1.59;Bio vegetarijanska jed;Bio vegetarijanska jed;Vegetarijanski namaz
12193;Hofer;2018-07-22;0.89;Breskve v kompotu;Breskve v kompotu;Breskve
12194;Hofer;2018-07-22;1.59;Zethor oltime pale ale;Zethor oltime pale ale;Zethor oltime pale ale
12197;Hofer;2018-07-22;2.09;Krema za obraz aqua complete;Krema obraz aqua complete;Krema
12200;Lidl;2018-07-22;1.79;Piščančje peruti 550 g za;Piščančje peruti;Piščančje peruti
12201;Lidl;2018-07-22;3.99;Torta 750 g;Torta;Torta
12202;Lidl;2018-07-22;0.99;Arašidi 500 g;Arašidi;Arašidi
12203;Lidl;2018-07-22;0.99;Vanilijevi korneti 8 x 120 ml za;Vanilijevi korneti 8 x;Vanilija kornti
12204;Lidl;2018-07-22;2.76;Multivitaminski napitek 6 x 15 l za;Multivitaminski napitek 6 x;Vitaminski napitek
12205;Lidl;2018-07-22;5.99;Otroški čevlji;Otroški čevlji;Otroški čevlji
12206;Lidl;2018-07-22;5.99;Brezžični zvonec;Brezžični zvonec;Brezžični zvonec
12207;Tuš;2018-07-22;0.64;Pomursko mleko;Pomursko mleko;Pomursko mleko
12208;Tuš;2018-07-22;0.64;Fructal pijača classic;Fructal pijača classic;Fructal pijača classic
12209;Tuš;2018-07-22;2.99;Trajna salama;Trajna salama;Čajna
12210;Tuš;2018-07-22;1.98;Piščančja bedra;Piščančja bedra;Piščančja bedra
12211;Tuš;2018-07-22;0.95;Sveže slive;Sveže slive;Sveže slive
12212;Tuš;2018-07-22;2.99;Ketchup + majoneza zvijezda;Ketchup + majoneza zvijezda;Kis
12213;Tuš;2018-07-22;2.99;Toaletni papir violeta flower;Toaletni papir violeta flower;Toaletni papir
12214;Eurospin;2018-07-21;0.79;Banane;Banane;Banane
12215;Eurospin;2018-07-21;1.25;Mini lučke z mandlji 8 kosov;Mini lučke z mandlji 8 kosov;Mini ledene lučke 6 kosov
12216;Eurospin;2018-07-21;7.49;Sir grana padano pakiran;Sir grana padano;Grana padano
12217;Eurospin;2018-07-21;0.45;Rolada z lešnikovo kremo 250 g;Rolada z lešnikovo kremo;Rolada
12218;Eurospin;2018-07-21;1.25;Papirnate brisače 400 lističev;Papirnate brisače 400 lističev;Papirnate brisače
12221;Lidl;2018-07-15;0.39;Rebrasti čips;Rebrasti čips;Rebrasti čips
12223;Lidl;2018-07-15;2.99;Ženske kapri pajkice;Ženske kapri pajkice;Ženske pajkice
12225;Tuš;2018-07-15;4.99;Puranji file;Puranji file;Puranji file
12226;Tuš;2018-07-15;3.69;Keksi linške oči;Keksi linške oči;Keksi linške oči
12227;Tuš;2018-07-15;1.99;Vse velike tablice milka;Vse velike tablice milka;Velike tablice milka
12228;Tuš;2018-07-15;0.29;Namizna voda tempel;Namizna voda tempel;Namizna voda tempel
12229;Tuš;2018-07-15;1.39;Mehčalec teta violeta;Mehčalec teta violeta;Koš perilo
12230;Tuš;2018-07-15;0.78;Jabolka idared;Jabolka idared;Jabolka idared
12231;Hofer;2018-07-15;2.29;Čajna klobasa 420 g za;Čajna klobasa;Čajna klobasa
12232;Hofer;2018-07-15;3.59;Polsladka penina;Polsladka penina;Polsladka penina
12233;Hofer;2018-07-15;1.89;Bio sojin sadni jogurt;Bio sojin sadni jogurt;Bio sadni jogurt
12234;Hofer;2018-07-15;1.59;Bio vegetarijanska jed;Bio vegetarijanska jed;Vegetarijanski namaz
12235;Hofer;2018-07-15;0.89;Breskve v kompotu;Breskve v kompotu;Breskve
12236;Hofer;2018-07-15;1.59;Zethor oltime pale ale;Zethor oltime pale ale;Zethor oltime pale ale
12239;Hofer;2018-07-15;2.09;Krema za obraz aqua complete;Krema obraz aqua complete;Krema
12242;Eurospin;2018-07-14;0.99;Solatni paradižnik;Solatni paradižnik;Solatni krožnik
12243;Eurospin;2018-07-14;0.89;Kisle kumarice;Kisle kumarice;Mini kumarice
12244;Eurospin;2018-07-14;0.85;Tirolska klobasa 400 g za;Tirolska klobasa;Sremska klobasa
12245;Eurospin;2018-07-14;1.99;Praženi arašidi v lupini;Praženi arašidi v lupini;Oreh v lupini
12246;Eurospin;2018-07-14;1.65;Lističi za vpijanje barv 24 kosov;Lističi vpijanje barv 24 kosov;Sir lističi 50 kosov
12249;Hofer;2018-07-08;0.49;Kajzerice/graham žemlje;Kajzerice/graham žemlje;Kajzerice/graham žemlje
12250;Hofer;2018-07-08;7.99;Panceta;Panceta;Panceta
12251;Hofer;2018-07-08;0.99;Pečena paprika;Pečena paprika;Bela paprika
12252;Hofer;2018-07-08;0.15;Lovorov list 5 g za;Lovorov list;Lovorov list
12253;Hofer;2018-07-08;1.99;Sir za žar 250 g za;Sir žar;Sir žar
12254;Hofer;2018-07-08;0.49;Svetlo pivo bergkonig;Svetlo pivo bergkonig;Pivo bergkonig
12255;Hofer;2018-07-08;1.49;Čips;Čips;Čips
12256;Hofer;2018-07-08;1.99;Vodica po britju;Vodica po britju;Vodica po britju
12257;Hofer;2018-07-08;3.49;Povodec in ovratnica;Povodec in ovratnica;Povodec psa
12260;Lidl;2018-07-08;2.49;Puranni mini file 400 g za;Puranni mini file;Puranni mini file
12261;Lidl;2018-07-08;0.99;Mesni narezek 300 g za;Mesni narezek;Mesni burek
12262;Lidl;2018-07-08;3.79;Domače specialitete 500 g;Domače specialitete;Mednarodne salame
12263;Lidl;2018-07-08;0.21;Energijski napitek 500 ml;Energijski napitek;Energijski napitek
12264;Lidl;2018-07-08;1.99;10 x 250 ml pnache;10 x pnache;Panache
12265;Lidl;2018-07-08;2.49;Tekoči detergent marsiglia 3 l za;Tekoči detergent marsiglia;Tekoči detergent formil +
12266;Lidl;2018-07-08;5.99;Ženski čevlji za prosti čas;Ženski čevlji prosti čas;Ženski čevlji prosti čas
12267;Lidl;2018-07-08;2.99;Zaščitni ovitek za pametni telefon;Zaščitni ovitek pametni telefon;Zaščitni ovitek pametni telefon
12268;Tuš;2018-07-08;4.99;Sir ementalec;Sir ementalec;Sir ementalec
12269;Tuš;2018-07-08;3.33;Svinjski vrat s kostjo;Svinjski vrat s kostjo;Svinjski file
12270;Tuš;2018-07-08;0.79;Riž euricio;Riž euricio;Riž euricio
12271;Tuš;2018-07-08;0.89;Pijača fanta;Pijača fanta;Pijača dana
12272;Tuš;2018-07-08;1.89;Žvečilni gumi airwaves;Žvečilni gumi airwaves;Žvečilni gumi airwaves
12273;Tuš;2018-07-08;2.99;Detergent jat;Detergent jat;Detergent rex
12274;Eurospin;2018-07-07;0.5;Rumeni krompir pakiran po 10 kg;Rumeni krompir po;Rumeni krompir
12275;Eurospin;2018-07-07;2.25;Kmečki pršut rezine 300 g za;Kmečki pršut rezine;Kmečki pršut
12276;Eurospin;2018-07-07;0.99;Riž aborio za rižote 1 kg za;Riž aborio rižote;Riž aborio
12277;Eurospin;2018-07-07;1.19;Mehčalec vonj pomladna svežina/harmonija vrtnic;Mehčalec vonj pomladna svežina/harmonija vrtnic;Mehčalec vonj pomladna svežina/harmonija vrtnic
12280;Hofer;2018-07-01;0.99;Kruh ementaler 600 g za;Kruh ementaler;Kruh ementaler
12281;Hofer;2018-07-01;1.99;Hmeljarska klobasa;Hmeljarska klobasa;Kmečka klobasa
12282;Hofer;2018-07-01;0.67;Njoki/tortelini;Njoki/tortelini;Njoki/torteloni
12283;Hofer;2018-07-01;0.43;Sardine;Sardine;Sardine
12284;Hofer;2018-07-01;8.19;Lignji;Lignji;Lignji
12285;Hofer;2018-07-01;1.49;Pivo;Pivo;Pivo
12286;Hofer;2018-07-01;0.75;Gumijevi bonboni;Gumijevi bonboni;Gumijevi bonboni
12287;Hofer;2018-07-01;2.49;Bazični prašek;Bazični prašek;Bazični prašek
12288;Hofer;2018-07-01;0.75;Damski vložki;Damski vložki;Damski vložki
12291;Lidl;2018-07-01;7.49;Jagnje v kosih;Jagnje v kosih;Jagnje
12292;Lidl;2018-07-01;1.49;Zamznjeno sadje 500 g za;Zamznjeno sadje;Zamznjeno sadje
12293;Lidl;2018-07-01;2.99;Krem rezine xxl;Krem rezine xxl;Krem rezina
12294;Lidl;2018-07-01;1.79;Cappuccino 500 g;Cappuccino;Cappuccino
12295;Lidl;2018-07-01;1.59;Kmečka šunka 200 g za;Kmečka šunka;Kmečka šunka
12297;Lidl;2018-07-01;3.49;Kuhinjska krpa 4 kosi;Kuhinjska krpa 4 kosi;Kuhinjska krpa 2 kosa
12298;Lidl;2018-07-01;4.79;Očala za branje;Očala branje;Očala branje
12299;Tuš;2018-07-01;4.19;Svinjski hrbet kare s kostjo;Svinjski hrbet kare s kostjo;Svinjski laks kare
12300;Tuš;2018-07-01;4.64;Sir edamec zelene doline;Sir edamec zelene doline;Sir edam
12301;Tuš;2018-07-01;0.99;Kava barcaffe;Kava barcaffe;Kava barcaffe
12302;Tuš;2018-07-01;0.69;Mesni narezek iz piščančjega mesa pivka;Mesni narezek iz piščančjega mesa pivka;Mesni narezek kekec
12304;Tuš;2018-07-01;0.99;Paradižnik v grozdih grapolo zarja;Paradižnik v grozdih grapolo zarja;Paradižnik
12305;Eurospin;2018-06-30;1.29;Marelice;Marelice;Marelice
12307;Eurospin;2018-06-30;4.75;Sončnično olje 5 l za;Sončnično olje;Sončnično olje
12308;Eurospin;2018-06-30;0.55;Sadni nektar različni okusi;Sadni nektar različni okusi;Sadni nektar različni okusi
12309;Eurospin;2018-06-30;0.85;Dišeče čistilo za različne površine v razpršilu;Dišeče čistilo različne površine v razpršilu;Dišeče čistilo različne površine v razpršilu
12313;Tuš;2018-06-24;3.99;Breskvice 600 g;Breskvice;Breskve
12314;Tuš;2018-06-24;0.39;Energijski napitek mtv up;Energijski napitek mtv up;Energijski napitek
12315;Tuš;2018-06-24;3.89;Lončnica orhideja;Lončnica orhideja;Lončnica orhideja
12316;Tuš;2018-06-24;1.18;Breskve;Breskve;Breskve
12317;Tuš;2018-06-24;1.98;Piščančje krače;Piščančje krače;Piščančji file
12318;Tuš;2018-06-24;1.29;Vegeta 250 g za;Vegeta;Vegeta
12319;Lidl;2018-06-24;1.15;Korneti jagoda/čokolada 6 x 120 ml za;Korneti jagoda/čokolada 6 x;Korneti jagoda/čokolada 6 x
12320;Lidl;2018-06-24;3.99;Torta 750 g za;Torta;Torta
12321;Lidl;2018-06-24;0.99;Sadni žele bonboni 400 g za;Sadni žele bonboni;Sadni bonboni
12322;Lidl;2018-06-24;0.99;Šunka schwarzwaldska 100 g za;Šunka schwarzwaldska;Tiramisu
12323;Lidl;2018-06-24;4.59;Mehki sir v slanici 1 kg za;Mehki sir v slanici;Mehki sir
12325;Lidl;2018-06-24;7.99;Ženske ”skinny” kavbojke;Ženske ”skinny” kavbojke;Ženske kavbojke slim fit
12326;Hofer;2018-06-24;0.99;Ementaler 600 g za;Ementaler;Ementaler
12327;Hofer;2018-06-24;1.99;Hmeljarska klobasa;Hmeljarska klobasa;Kmečka klobasa
12328;Hofer;2018-06-24;0.67;Njoki/torteloni;Njoki/torteloni;Njoki/torteloni
12329;Hofer;2018-06-24;0.43;Sardine 125 g za;Sardine;Sardine
12330;Hofer;2018-06-24;8.19;Lignji;Lignji;Lignji
12331;Hofer;2018-06-24;1.49;Pivo;Pivo;Pivo
12332;Hofer;2018-06-24;0.75;Gumijevi bonboni;Gumijevi bonboni;Gumijevi bonboni
12333;Hofer;2018-06-24;2.49;Bazični prašek;Bazični prašek;Bazični prašek
12334;Hofer;2018-06-24;0.75;Damski vložki;Damski vložki;Damski vložki
12335;Hofer;2018-06-24;1.99;Past za kuhinje molje;Past kuhinje molje;Past kuhinje molje
12338;Eurospin;2018-06-23;1.85;Bela paprika;Bela paprika;Bela paprika
12339;Eurospin;2018-06-23;2.49;Topljen sir v lističih 50 kosov;Topljen sir v lističih 50 kosov;Topljeni sir
12340;Eurospin;2018-06-23;0.33;Pšenična bela moka tip 400 za;Pšenična bela moka tip 400;Pšenična moka
12341;Eurospin;2018-06-23;0.45;Napitek tropico;Napitek tropico;Napitek tropico
12342;Eurospin;2018-06-23;0.59;Vžigalne kocke 48 kosov;Vžigalne kocke 48 kosov;Vžigalne kocke
12344;Eurospin;2018-06-23;7.99;Senčno platno;Senčno platno;Senčno platno
12345;Hofer;2018-06-17;1.69;Mlečna rezina kinder;Mlečna rezina kinder;Mlečna rezina
12346;Hofer;2018-06-17;2.49;Pohorska omleta premium;Pohorska omleta premium;Pohorska omleta
12347;Hofer;2018-06-17;1.39;Spumante dolce;Spumante dolce;Spumante
12348;Hofer;2018-06-17;0.59;Pivo;Pivo;Pivo
12349;Hofer;2018-06-17;3.29;Sudžuk/sudžuk s papriko 450 g za;Sudžuk/sudžuk s papriko;Sudžuk/sudžuk s papriko
12350;Hofer;2018-06-17;0.43;Goveja/kokošja juha;Goveja/kokošja juha;Goveja/kokošja juha
12351;Hofer;2018-06-17;1.19;Mazilo za ustnice več vrst;Mazilo ustnice več vrst;Mazilo ustnice
12352;Hofer;2018-06-17;3.99;Komplet sveč 3 – delni;Komplet sveč 3 – delni;Komplet sveč 3 – delni
12356;Tuš;2018-06-17;3.99;Pršut koščki 1 kg;Pršut koščki;Pršut koščki
12357;Tuš;2018-06-17;3.99;Sir edamec;Sir edamec;Sir edam
12358;Tuš;2018-06-17;1.79;Mlečna čokolada milka;Mlečna čokolada milka;Čokolada milka mlečna
12359;Tuš;2018-06-17;1.79;Paniran ribji zrezek;Paniran ribji zrezek;Paniran ribji zrezek
12360;Tuš;2018-06-17;0.69;Paradižnik v grozdih grapolo;Paradižnik v grozdih grapolo;Paradižnik
12361;Lidl;2018-06-17;2.76;Multivitaminski napitek 6 x 15 l za;Multivitaminski napitek 6 x;Vitaminski napitek
12362;Lidl;2018-06-17;2.29;Mesna lazanja 1 kg za;Mesna lazanja;Mesna lazanja
12363;Lidl;2018-06-17;3.99;Odojek v kosih;Odojek v kosih;Odojek
12364;Lidl;2018-06-17;1.99;Mandlji 200 g za;Mandlji;Mandlji
12365;Lidl;2018-06-17;1.74;Sir ementalec 400 g v kosu;Sir ementalec v kosu;Sir ementalec
12368;Eurospin;2018-06-16;1.79;Mortadela 700 g za;Mortadela;Mortadela
12369;Eurospin;2018-06-16;0.99;Paradižnik v grozdu;Paradižnik v grozdu;Paradižnik
12370;Eurospin;2018-06-16;0.23;Energijski napitek 250 ml za;Energijski napitek;Energijski napitek
12371;Eurospin;2018-06-16;1.35;Toaletni papir 2 – slojni 4 role;Toaletni papir 2 – slojni 4 role;Toaletni papir
12374;Lidl;2018-06-10;3.99;Svinjski kotlet xxl 1 kg za;Svinjski kotlet xxl;Svinjski file xxl
12375;Lidl;2018-06-10;2.99;Sveža jajca iz hlevske reje;Sveža jajca iz hlevske reje;Sveža jajca
12376;Lidl;2018-06-10;2.99;Zagrebška rezina 680 g za;Zagrebška rezina;Zagrebška rezina
12377;Lidl;2018-06-10;2.49;Minas kava 600 g;Minas kava;Minas kava
12378;Lidl;2018-06-10;3.49;Linški keksi 1100 g za;Linški keksi;Piknik keksi
12379;Lidl;2018-06-10;3.79;Kranjska klobasa 690 g za;Kranjska klobasa;Kranjska klobasa
12381;Lidl;2018-06-10;7.99;Klopca za sedenje in klečanje;Klopca sedenje in klečanje;Klopca sedenje in klečanje
12382;Hofer;2018-06-10;0.47;Radler grapefruit;Radler grapefruit;Radler grapefruit
12383;Hofer;2018-06-10;0.45;Grah v konzervi;Grah v konzervi;Grah v konzervi
12384;Hofer;2018-06-10;0.49;Mešanica začimb za piščanca;Mešanica začimb piščanca;Mešanica začimb
12385;Hofer;2018-06-10;1.99;Sir za žar;Sir žar;Sir žar
12386;Hofer;2018-06-10;3.59;Salama rustika 600 g za;Salama rustika;Salama rustika
12387;Hofer;2018-06-10;2.49;Čokolada kinder;Čokolada kinder;Čokolada merci
12388;Hofer;2018-06-10;0.59;Deo roll – on;Deo roll – on;Deo roll – on
12389;Hofer;2018-06-10;5.99;Otroška jahalna jakna iz mikroflisa;Otroška jahalna jakna iz mikroflisa;Otroška jeans jakna
12392;Hofer;2018-06-10;7.99;Otroške jahalne hlače;Otroške jahalne hlače;Otroške jahalne hlače
12393;Tuš;2018-06-10;1.99;Napolitanke vafel kocke;Napolitanke vafel kocke;Napolitanke
12394;Tuš;2018-06-10;0.35;Pijača dana;Pijača dana;Pijača dana
12395;Tuš;2018-06-10;0.39;Mineralna voda jamnica;Mineralna voda jamnica;Mineralna voda jamnica
12396;Tuš;2018-06-10;0.59;Posebna bela moka;Posebna bela moka;Posebna bela moka
12397;Tuš;2018-06-10;0.89;Solata kristalka gentile;Solata kristalka gentile;Slovenska solata živa
12398;Tuš;2018-06-10;1.79;Čevapčiči pakirani po 450 g za;Čevapčiči pakirani po;Čevapčiči meso kamnik
12399;Eurospin;2018-06-09;0.3;Rumena čebula pakirana 10 kg;Rumena čebula;Rumena čebula
12400;Eurospin;2018-06-09;6.49;Pršut v kosu;Pršut v kosu;Pršut kos
12401;Eurospin;2018-06-09;0.85;Tunina v oljčnem olju;Tunina v oljčnem olju;Tunina v olju
12402;Eurospin;2018-06-09;0.59;Polnomastno mleko s 3 5 m. m. z zamaškom;Polnomastno mleko s 3 5 m. m. z zamaškom;Polnomastno mleko
12403;Eurospin;2018-06-09;2.15;Tekoči detergent za perilo v vonjem marsejskega mila;Tekoči detergent perilo v vonjem marsejskega mila;Tekoči detergent perilo dexal
12406;Lidl;2018-06-02;7.49;Jagnje v kosih;Jagnje v kosih;Jagnje
12407;Lidl;2018-06-02;1.49;2 kosa zagrebška rezina;2 kosa zagrebška rezina;Zagrebška rezina
12408;Lidl;2018-06-02;3.59;Delikatesna slanina 400 g za;Delikatesna slanina;Delikatesna salama
12409;Lidl;2018-06-02;1.69;Zamrznjeno sadje 750 g za;Zamrznjeno sadje;Zamznjeno sadje
12410;Lidl;2018-06-02;1.99;Slani krekerji 1 +1;Slani krekerji 1 +1;Slani krekerji
12411;Lidl;2018-06-02;3.49;Majica s kratkimi rokavi 2 kosa za;Majica s kratkimi rokavi 2 kosa;Majica
12413;Hofer;2018-06-03;2.69;Vino janževec;Vino janževec;Vino janževec
12414;Hofer;2018-06-03;0.49;Pivo;Pivo;Pivo
12415;Hofer;2018-06-03;1.09;Puranja salama;Puranja salama;Čajna
12416;Hofer;2018-06-03;1.69;Grški jogurt;Grški jogurt;Grški jogurt
12417;Hofer;2018-06-03;0.89;Ananas v koščkih;Ananas v koščkih;Ananas
12418;Hofer;2018-06-03;0.75;Jajčne testenine;Jajčne testenine;Jajčne testenine
12419;Hofer;2018-06-03;1.09;Čips 300 g za;Čips;Čips
12420;Hofer;2018-06-03;0.69;Odstranjevalec laka za nohte;Odstranjevalec laka nohte;Odstranjevalec laka nohte
12421;Hofer;2018-06-03;3.99;Bodi za dojenčke/malčke 5 kosov;Bodi dojenčke/malčke 5 kosov;Bodi dojenčke 2 kosa
12422;Hofer;2018-06-03;1.99;Ženske/moške nogavice 5 parov;Ženske/moške nogavice 5 parov;Dekliške nogavice 7 parov
12425;Tuš;2018-06-03;3.33;Svinjski vrat s kostjo;Svinjski vrat s kostjo;Svinjski file
12426;Tuš;2018-06-03;0.39;Kornet gigolo;Kornet gigolo;Kornet gigolo
12427;Tuš;2018-06-03;1.79;Sončnično olje zvijezda + kis;Sončnično olje zvijezda + kis;Kis
12428;Tuš;2018-06-03;0.2;Pijača dana jabolko;Pijača dana jabolko;Pijača dana
12429;Tuš;2018-06-03;0.69;Vse male tablice milka;Vse male tablice milka;Velike tablice milka
12430;Tuš;2018-06-03;1.59;Toaletni papir paloma exclusive;Toaletni papir paloma exclusive;Toaletni papir
12431;Tuš;2018-06-03;1.29;Melone – dinje;Melone – dinje;Melone
12432;Eurospin;2018-06-02;0.28;Rumeni krompir pakiran 10 kg;Rumeni krompir;Rumeni krompir
12433;Eurospin;2018-06-02;0.49;Skuta ricotta 250 g za;Skuta ricotta;Skuta ricotta
12434;Eurospin;2018-06-02;1.29;Rogljiči s kakavovim/mareličnim/kremnim 10 kosov;Rogljiči s kakavovim/mareličnim/kremnim 10 kosov;Rogljiči s kremo 10 kosov
12435;Eurospin;2018-06-02;0.85;Razmaščevalec z vonjem sivke v razpršilu;Razmaščevalec z vonjem sivke v razpršilu;Razmaščevalec limona
12438;Lidl;2018-05-27;1.99;Piščančje peruti 800 g za;Piščančje peruti;Piščančje peruti
12439;Lidl;2018-05-27;0.49;Čokoladni kosmiči 250 g za;Čokoladni kosmiči;Čokoladni kosmiči
12440;Lidl;2018-05-27;1.29;Mortadela bologna 150 g za;Mortadela bologna;Mortadela
12441;Lidl;2018-05-27;2.89;Puranji cordon blue 1 kg za;Puranji cordon blue;Puranji cordon bleu
12442;Lidl;2018-05-27;1.75;Sončnično olje;Sončnično olje;Sončnično olje
12443;Lidl;2018-05-27;5.49;Hrana za pse 10 kg za;Hrana pse;Hrana pse
12444;Lidl;2018-05-27;5.99;Ženske harem hlače;Ženske harem hlače;Ženske hlače
